snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr12	7068900	rs10849546	chr12	7068463	7068976	Blood protein levels	29875488	C1S	C1S	rs10849546-A	intron_variant	0.132	3e-18	GCST005806	FALSE
chr12	6700730	rs11064321	chr12	6700566	6701134	Blood protein levels	29875488	PIANP	PIANP	rs11064321-C	5_prime_UTR_variant	0.397	8e-15	GCST005806	FALSE
chr3	2098694	rs13071423	chr3	2098389	2099033	Blood protein levels	29875488	NR	RN7SKP144 - CNTN4	rs13071423-A	regulatory_region_variant	0.198	5e-16	GCST005806	FALSE
chr2	3607094	rs13386282	chr2	3606735	3607236	Blood protein levels	29875488	NR	COLEC11	rs13386282-T	intron_variant	0.194	7e-13	GCST005806	FALSE
chr1	193105381	rs148212596	chr1	193104869	193105752	Blood protein levels	29875488	GLRX2	GLRX2	rs148212596-G	start_lost	0.02	4e-41	GCST005806	FALSE
chr14	52042345	rs17831525	chr14	52042290	52043107	Blood protein levels	29875488	NR	NID2	rs17831525-A	missense_variant	0.032	6e-28	GCST005806	FALSE
chr20	24992935	rs185515630	chr20	24992472	24993142	Blood protein levels	29875488	NR	APMAP	rs185515630-C	5_prime_UTR_variant	0.011	9e-62	GCST005806	FALSE
chr3	158732213	rs190970900	chr3	158731840	158732842	Blood protein levels	29875488	NR	RARRES1	rs190970900-C	missense_variant	0.008	3e-18	GCST005806	FALSE
chr1	205043070	rs2071533	chr1	205042876	205043407	Blood protein levels	29875488	CNTN2	NFASC - CNTN2	rs2071533-G	intron_variant	0.865	7e-108	GCST005806	FALSE
chr14	105772664	rs2259243	chr14	105772623	105773124	Blood protein levels	29875488	NR	IGH	rs2259243-C	intergenic_variant	0.286	7e-119	GCST005806	FALSE
chr3	9933702	rs2270894	chr3	9933503	9934058	Blood protein levels	29875488	NR	IL17RC - CRELD1	rs2270894-G	regulatory_region_variant	0.23	2e-186	GCST005806	FALSE
chr11	33736224	rs2273121	chr11	33736173	33736688	Blood protein levels	29875488	CD59	CD59	rs2273121-A	intron_variant	0.252	5e-41	GCST005806	FALSE
chr1	183186170	rs2276543	chr1	183185865	183186366	Blood protein levels	29875488	LAMC2	LAMC2	rs2276543-A	TF_binding_site_variant	0.279	4e-133	GCST005806	FALSE
chr1	43975097	rs2286241	chr1	43974318	43975209	Blood protein levels	29875488	B4GALT2	ATP6V0B	rs2286241-C	synonymous_variant	0.056	3e-38	GCST005806	FALSE
chr3	113913037	rs2712341	chr3	113912876	113913383	Blood protein levels	29875488	NR	GRAMD1C	rs2712341-C	intron_variant	0.372	3e-42	GCST005806	FALSE
chr8	33473169	rs2732317	chr8	33472903	33473425	Blood protein levels	29875488	FUT10	FUT10	rs2732317-C	5_prime_UTR_variant	0.612	3e-77	GCST005806	FALSE
chr14	74493666	rs3047739	chr14	74493213	74494020	Blood protein levels	29875488	NR	NPC2 - ISCA2	rs3047739-T	intron_variant	0.595	6e-20	GCST005806	FALSE
chr1	56938892	rs3216676	chr1	56938544	56939062	Blood protein levels	29875488	C8B	C8B	rs3216676-GA	intron_variant	0.323	6e-81	GCST005806	FALSE
chr14	35046401	rs4007475	chr14	35045905	35046557	Blood protein levels	29875488	FAM177A1	FAM177A1	rs4007475-T	5_prime_UTR_variant	0.851	1e-144	GCST005806	FALSE
chr6	31356979	rs41552714	chr6	31356950	31357451	Blood protein levels	29875488	HLA-B	HLA-B	rs41552714-A	missense_variant	0.039	1e-240	GCST005806	FALSE
chr4	152779978	rs4619875	chr4	152779446	152780135	Blood protein levels	29875488	ARFIP1	ARFIP1	rs4619875-T	5_prime_UTR_variant	0.404	7e-22	GCST005806	FALSE
chr1	56932065	rs612563	chr1	56931584	56932227	Blood protein levels	29875488	C8B	C8B	rs612563-C	intron_variant	0.324	6e-14	GCST005806	FALSE
chr20	33262842	rs6141378	chr20	33262564	33263065	Blood protein levels	29875488	NR	LOC105372593 - RPL12P3	rs6141378-A	regulatory_region_variant	0.258	1e-12	GCST005806	FALSE
chr20	62357369	rs62199218	chr20	62356966	62357467	Blood protein levels	29875488	LAMA5	LAMA5	rs62199218-A	intron_variant	0.039	1e-31	GCST005806	FALSE
chr3	53843122	rs6445607	chr3	53842680	53843295	Blood protein levels	29875488	NR	CHDH	rs6445607-T	intron_variant	0.615	7e-58	GCST005806	FALSE
chr3	43106160	rs729654	chr3	43105753	43106444	Blood protein levels	29875488	POMGNT2	POMGNT2 - LOC105377051	rs729654-T	regulatory_region_variant	0.473	9e-27	GCST005806	FALSE
chr20	24995199	rs8125909	chr20	24994757	24995327	Blood protein levels	29875488	APMAP	APMAP - ACSS1	rs8125909-C	regulatory_region_variant	0.132	3e-13	GCST005806	FALSE
chr2	224038180	rs861442	chr2	224038140	224038641	Blood protein levels	29875488	SERPINE2	SERPINE2	rs861442-G	intron_variant	0.641	3e-12	GCST005806	FALSE
chr17	50547162	rs9890200	chr17	50546825	50547399	Blood protein levels	29875488	SPATA20	SPATA20	rs9890200-C	5_prime_UTR_variant	0.376	9e-24	GCST005806	FALSE
chr4	8556539	rs13116227	chr4	8556245	8556758	Systemic lupus erythematosus	29494758	GPR78	TRMT44 - GPR78	rs13116227-T	intergenic_variant	0.09561	3e-11	GCST005754	FALSE
chr8	128178298	rs12156002	chr8	128178152	128178780	Systemic lupus erythematosus	28714469	PVT1, BC009730	MIR1208 - RN7SKP226	rs12156002-A	regulatory_region_variant	0.779	3e-7	GCST005752	FALSE
chr11	207462	rs11245998	chr11	207241	207937	Mean corpuscular hemoglobin concentration	29403010	BET1L, RIC8A	BET1L - RIC8A	rs11245998-?	regulatory_region_variant	NR	3e-12	GCST005992	FALSE
chr3	169769649	rs12637184	chr3	169769396	169769897	Platelet count	29403010	ACTRT3	ACTRT3	rs12637184-?	5_prime_UTR_variant	NR	3e-8	GCST005991	FALSE
chr4	48780232	rs58185614	chr4	48780004	48780687	Platelet count	29403010	FRYL	FRYL	rs58185614-?	5_prime_UTR_variant	NR	9e-16	GCST005991	FALSE
chr14	24242592	rs28372734	chr14	24242126	24242987	Platelet count	29403010	TINF2	TINF2	rs28372734-?	5_prime_UTR_variant	NR	6e-15	GCST005991	FALSE
chr11	119206293	rs7108857	chr11	119205638	119206528	Platelet count	29403010	CBL	CBL	rs7108857-?	5_prime_UTR_variant	NR	4e-34	GCST005991	FALSE
chr14	102319464	rs72635188	chr14	102319409	102319954	Platelet count	29403010	NR	ZNF839	rs72635188-?	5_prime_UTR_variant	NR	1e-11	GCST005991	FALSE
chr2	136136294	rs16832995	chr2	136135664	136136565	Non-albumin protein levels	29403010	CXCR4, THSD7B	CXCR4 - HNRNPKP2	rs16832995-?	regulatory_region_variant	NR	1e-11	GCST005990	FALSE
chr2	136136294	rs16832995	chr2	136135664	136136565	Albumin-globulin ratio	29403010	CXCR4, THSD7B	CXCR4 - HNRNPKP2	rs16832995-?	regulatory_region_variant	NR	2e-11	GCST005987	FALSE
chr11	72822491	rs11235604	chr11	72821839	72822607	Non-albumin protein levels	29403010	ATG16L2	ATG16L2	rs11235604-?	missense_variant	NR	1e-21	GCST005990	FALSE
chr1	155227477	rs2974929	chr1	155227311	155227997	Blood urea nitrogen levels	29403010	GBAP1	GBAP1	rs2974929-?	regulatory_region_variant	NR	4e-21	GCST005986	FALSE
chr1	155227811	rs2990246	chr1	155227311	155227997	Creatinine levels	29403010	GBAP1	GBAP1 - MTX1P1	rs2990246-?	intergenic_variant	NR	1e-12	GCST005985	FALSE
chr1	155227811	rs2990246	chr1	155227311	155227997	Glomerular filtration rate	29403010	GBAP1	GBAP1 - MTX1P1	rs2990246-?	intergenic_variant	NR	8e-11	GCST005984	FALSE
chr12	109822897	rs7971845	chr12	109822802	109823351	Creatinine levels	29403010	TRPV4	TRPV4	rs7971845-?	intron_variant	NR	3e-9	GCST005985	FALSE
chr15	75903599	rs7177266	chr15	75903561	75904240	Creatinine levels	29403010	FBXO22	UBE2Q2 - FBXO22	rs7177266-?	regulatory_region_variant	NR	1e-11	GCST005985	FALSE
chrX	153610129	rs5987107	chrX	153609776	153610277	Creatinine levels	29403010	LOC105373383, DUSP9	LOC105373384 - DUSP9	rs5987107-?	intron_variant	NR	1e-10	GCST005985	FALSE
chrX	153610129	rs5987107	chrX	153609776	153610277	Glomerular filtration rate	29403010	LOC105373383, DUSP9	LOC105373384 - DUSP9	rs5987107-?	intron_variant	NR	1e-11	GCST005984	FALSE
chr13	110412179	rs1536622	chr13	110412170	110412675	Glomerular filtration rate	29403010	COL4A2	COL4A2	rs1536622-?	intron_variant	NR	1e-8	GCST005984	FALSE
chr11	65721085	rs12576766	chr11	65720598	65721127	Serum uric acid levels	29403010	NR	RNASEH2C - KRT8P26	rs12576766-?	intergenic_variant	NR	4e-22	GCST005983	FALSE
chr14	93332875	rs2273640	chr14	93332396	93333440	Sodium levels	29403010	BTBD7	BTBD7	rs2273640-?	synonymous_variant	NR	8e-14	GCST006032	FALSE
chr5	39424526	rs1818782	chr5	39424138	39425571	Aspartate aminotransferase levels	29403010	DAB2	DAB2	rs1818782-?	intron_variant	NR	7e-9	GCST005999	FALSE
chr19	48747415	rs28400013	chr19	48746726	48747551	Serum alkaline phosphatase levels	29403010	IZUMO1;FUT1	IZUMO1	rs28400013-?	intergenic_variant	NR	3e-76	GCST006016	FALSE
chr10	19931917	rs927826	chr10	19931514	19932015	Prothrombin time	29403010	PLXDC2	PLXDC2	rs927826-?	intron_variant	NR	4e-19	GCST006017	FALSE
chr2	127107524	rs13032148	chr2	127106797	127107706	Creatine kinase levels	29403010	BIN1	LOC105373605	rs13032148-?	regulatory_region_variant	NR	1e-9	GCST006014	FALSE
chr7	17940170	rs3800963	chr7	17939834	17941034	Creatine kinase levels	29403010	SNX13	SNX13	rs3800963-?	intron_variant	NR	2e-9	GCST006014	FALSE
