snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr18	11981209	rs2075824	chr18	11980796	11981486	Obsessive-compulsive disorder or autism spectrum disorder	28641744	IMPA2	LOC101927511 - IMPA2	rs2075824-T	splice_region_variant	NR	4e-6	GCST004703	FALSE
chr20	58898673	rs76801208	chr20	58898545	58899046	Sulfasalazine-induced agranulocytosis	28762467	GNAS	GNAS	rs76801208-?	non_coding_transcript_exon_variant	NR	2e-7	GCST004781	FALSE
chr8	143571358	rs11352430	chr8	143571343	143571844	Sulfasalazine-induced agranulocytosis	28762467	MROH6	MROH6	rs11352430-?	intron_variant	NR	6e-7	GCST004781	FALSE
chr6	151470602	rs13202913	chr6	151470263	151470764	Epstein-Barr virus copy number in lymphoblastoid cell lines	28654678	ARMT1	ARMT1 - CCDC170	rs13202913-?	intergenic_variant	NR	6e-6	GCST004735	FALSE
chr4	129344228	rs5861895	chr4	129343888	129344389	Epstein-Barr virus copy number in lymphoblastoid cell lines	28654678	C4orf33, LOC101927282	LOC105377416 - LOC105377417	rs5861895-?	regulatory_region_variant	NR	1e-6	GCST004735	FALSE
chr1	8918455	rs6665631	chr1	8917981	8918482	Blood protein levels	28240269	RP3-477M7.5, RP3-477M7.6	HMGN2P17 - CA6	rs6665631-G	regulatory_region_variant	0.2758794	8e-15	GCST004365	FALSE
chr15	63985443	rs922182	chr15	63985139	63985640	Blood protein levels	28240269	DAPK2	DAPK2	rs922182-T	intron_variant	0.4471831	3e-18	GCST004365	FALSE
chr4	15707569	rs2302465	chr4	15707325	15707831	Blood protein levels	28240269	FAM200B, FBXL5, BST1, RP11-799M12.2, CC2D2A, RP11-115L11.1	BST1	rs2302465-A	missense_variant	0.1256281	1e-108	GCST004365	FALSE
chr19	40751141	rs1455434	chr19	40750235	40751439	Blood protein levels	28240269	C19orf54, MIA, ADCK4, RNU6-195P, ITPKC, SNRPA, MIA-RAB4B, RAB4B, RAB4B-EGLN2	SNRPA	rs1455434-T	5_prime_UTR_variant	0.04518072	2e-28	GCST004365	FALSE
chr16	71934798	rs17286411	chr16	71934493	71935067	Blood protein levels	28240269	IST1, PKD1L3	PKD1L3	rs17286411-G	intron_variant	0.3820281	5e-22	GCST004365	FALSE
chr1	205061734	rs41264869	chr1	205061500	205062103	Blood protein levels	28240269	CNTN2, RBBP5, AL583832.1, TMEM81, RP11-536L3.4	CNTN2	rs41264869-T	non_coding_transcript_exon_variant	0.1705115	4e-11	GCST004365	FALSE
chr20	24993133	rs6138458	chr20	24992481	24993135	Blood protein levels	28240269	CST7, APMAP, RP4-568C11.4, RNU6-1257P	APMAP - ACSS1	rs6138458-A	regulatory_region_variant	0.2271815	8e-53	GCST004365	FALSE
chr2	54115818	rs2287641	chr2	54115269	54116254	Cannabis dependence symptom count	29112194	NR	ACYP2	54342955-A	intron_variant	NA	9e-7	GCST005128	FALSE
chr5	91280462	rs13355819	chr5	91279565	91281119	Colorectal cancer	29228715	Intergenic	LOC729040	rs13355819-?	non_coding_transcript_exon_variant	NA	5e-6	GCST005150	FALSE
chr3	46899626	rs2242116	chr3	46899400	46899905	Birth weight	27680694	PTH1R	PTH1R	rs2242116-A	intron_variant	0.39	1e-8	GCST005146	FALSE
chr2	111897665	rs6736093	chr2	111897608	111898843	Coronary artery disease	29212778	MERTK	EEF1E1P1 - MERTK	rs6736093-A	intergenic_variant	0.717	3e-6	GCST005194	FALSE
chr1	230147759	rs6541297	chr1	230147700	230148201	Coronary artery disease	29212778	GALNT2	GALNT2	rs6541297-A	intron_variant	0.78	7e-6	GCST005194	FALSE
chr10	103933886	rs4918072	chr10	103933697	103934198	Coronary artery disease	29212778	intergenic	OBFC1 - LOC102724351	rs4918072-A	intergenic_variant	0.272	3e-9	GCST005194	FALSE
chr12	7068568	rs11838267	chr12	7068494	7069031	Coronary artery disease	29212778	C1S	C1S	rs11838267-T	intron_variant	0.868	1e-9	GCST005194	FALSE
chr3	138403078	rs3732837	chr3	138402655	138403161	Coronary artery disease	29212778	MRAS	MRAS	rs3732837-A	3_prime_UTR_variant	0.849	5e-16	GCST005194	FALSE
chr15	90886057	rs4932373	chr15	90885574	90886425	Coronary artery disease	29212778	FES, FURIN	FES	rs4932373-A	intron_variant	0.694	2e-25	GCST005194	FALSE
chr6	134047815	rs965652	chr6	134047560	134048125	Coronary artery disease	29212778	SLC2A12	SLC2A12	rs965652-A	intron_variant	0.485	1e-7	GCST005194	FALSE
chr1	200676945	rs6700559	chr1	200676747	200677270	Coronary artery disease	29212778	DDX59, LOC101929224	LOC101929224	rs6700559-T	intron_variant	0.4718	4e-9	GCST005196	FALSE
chr2	85582866	rs1561198	chr2	85582407	85582908	Coronary artery disease	29212778	VAMP5, VAMP8	VAMP8 - VAMP5	rs1561198-T	intergenic_variant	0.4568	2e-23	GCST005196	FALSE
chr2	145043894	rs2252641	chr2	145043423	145043924	Coronary artery disease	29212778	TEX41	TEX41, LOC100505498	rs2252641-T	non_coding_transcript_exon_variant	0.5285	7e-13	GCST005196	FALSE
chr5	66987692	rs9283706	chr5	66987488	66988387	Coronary artery disease	29212778	MAST4	MAST4	rs9283706-C	intron_variant	0.7519	2e-7	GCST005196	FALSE
chr10	33200961	rs1555321	chr10	33200951	33201457	Coronary artery disease	29212778	NRP1	NRP1	rs1555321-A	intron_variant	0.2613	3e-6	GCST005196	FALSE
chr12	3262065	rs3782774	chr12	3261695	3262196	Coronary artery disease	29212778	TSPAN9	TSPAN9	rs3782774-A	intron_variant	0.5209	1e-6	GCST005196	FALSE
chr2	237315312	rs11677932	chr2	237315170	237315671	Coronary artery disease	29212778	COL6A3	LOC105373954 - COL6A3	rs11677932-A	regulatory_region_variant	0.3157	3e-8	GCST005195	FALSE
chr5	9545986	rs112941079	chr5	9545832	9546487	Coronary artery disease	29212778	SEMA5A, SNHG18, SNORD123	SEMA5A	rs112941079-A	5_prime_UTR_variant	0.8676	4e-13	GCST005195	FALSE
chr6	32666690	rs3891175	chr6	32666469	32666991	Autoimmune hepatitis in primary sclerosing cholangitis	28779025	HLA-DQB1	HLA-DQB1 - MTCO3P1	rs3891175-?	5_prime_UTR_variant	NR	5e-11	GCST005853	FALSE
chr17	14025084	rs2286351	chr17	14025040	14026055	Chronic obstructive pulmonary disease	29394082	CDRT15P1	CDRT15P1	rs2286351-?	intron_variant	NR	2e-8	GCST005417	FALSE
chr6	129575356	rs10457526	chr6	129575200	129575733	Response to alcohol consumption (flushing response)	29460428	intergenic	LOC102723409 - ARHGAP18	rs10457526-G	regulatory_region_variant	0.7298	5e-6	GCST005439	FALSE
chr1	199274100	rs1325190	chr1	199274047	199274551	Rheumatoid arthritis	25014791	LOC100131866, NR5A2	LOC107985243 - RPL23AP16	rs1325190-?	intron_variant	0.83	2e-6	GCST005562	FALSE
chr2	3470314	rs35067331	chr2	3469950	3470479	Neuritic plaques or neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy)	29458411	ADI1, TRAPPC12, TRAPPC12-AS1	TRAPPC12	rs35067331-T	intron_variant	NR	6e-7	GCST005514	FALSE
chr17	78112992	rs2253277	chr17	78112538	78113056	Serum uric acid levels	29559957	TMC6, TNRC6C-AS1, TNRC6C	TMC6	rs2253277-?	3_prime_UTR_variant	NR	1e-6	GCST005557	FALSE
chr3	28151142	rs75233056	chr3	28150805	28151309	Plasma trimethyllysine levels	29563342	NR	LOC105377008 - CMC1	rs75233056-A	regulatory_region_variant	0.06	1e-7	GCST005670	FALSE
chr2	128986770	rs13013037	chr2	128986749	128987250	Insomnia	29520036	Intergenic	LOC101927881 - LOC151121	rs13013037-A	intergenic_variant	NR	7e-7	GCST005566	FALSE
chr6	82068832	rs12526513	chr6	82068761	82069262	Intraocular pressure	29617998	LINC01526, IBTK	LOC102724168, LOC107986617	rs12526513-T	regulatory_region_variant	0.4489	2e-13	GCST005580	FALSE
chr5	129362750	rs115630272	chr5	129362487	129362991	Intraocular pressure	29617998	ISOC1, MIR4460	LOC102723654	rs115630272-T	intergenic_variant	0.9566	3e-11	GCST005580	FALSE
chr6	26104404	rs198851	chr6	26103494	26104453	Mean corpuscular volume	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8498	2e-229	GCST004602	FALSE
chr6	26104404	rs198851	chr6	26103494	26104453	Mean corpuscular hemoglobin	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8498	0	GCST004630	FALSE
chr6	26104404	rs198851	chr6	26103494	26104453	Red cell distribution width	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8497	3e-161	GCST004621	FALSE
chr6	26104404	rs198851	chr6	26103494	26104453	High light scatter reticulocyte percentage of red cells	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8499	1e-9	GCST004612	FALSE
chr9	4849647	rs17803780	chr9	4849400	4849901	Mean corpuscular volume	27863252	RCL1	RCL1	rs17803780-C	intron_variant	0.2102	3e-109	GCST004602	FALSE
chr9	4849647	rs17803780	chr9	4849400	4849901	Mean corpuscular hemoglobin	27863252	RCL1	RCL1	rs17803780-C	intron_variant	0.2102	1e-94	GCST004630	FALSE
chr12	122023660	rs7954584	chr12	122023209	122023775	Mean corpuscular volume	27863252	BCL7A	BCL7A	rs7954584-A	intron_variant	0.5562	2e-9	GCST004602	FALSE
chr16	89706016	rs9931440	chr16	89705872	89706373	Mean corpuscular volume	27863252	SPATA2L	SPATA2L - VPS9D1	rs9931440-C	regulatory_region_variant	0.4526	7e-14	GCST004602	FALSE
chr1	10211630	rs11121529	chr1	10211344	10211845	Mean platelet volume	27863252	KIF1B	KIF1B	rs11121529-G	5_prime_UTR_variant	0.1146	1e-44	GCST004599	FALSE
chr1	28877395	rs157198	chr1	28877049	28877601	Mean platelet volume	27863252	RP1-212P9.3	LOC105376898	rs157198-C	regulatory_region_variant	0.074	5e-19	GCST004599	FALSE
chr2	31254972	rs655029	chr2	31253805	31255160	Mean platelet volume	27863252	EHD3	EHD3	rs655029-A	intron_variant	0.7118	8e-109	GCST004599	FALSE
chr2	31254972	rs655029	chr2	31253805	31255160	Plateletcrit	27863252	EHD3	EHD3	rs655029-A	intron_variant	0.7118	1e-18	GCST004607	FALSE
chr2	31254972	rs655029	chr2	31253805	31255160	Platelet count	27863252	EHD3	EHD3	rs655029-A	intron_variant	0.7113	9e-73	GCST004603	FALSE
chr2	31254972	rs655029	chr2	31253805	31255160	Platelet distribution width	27863252	EHD3	EHD3	rs655029-A	intron_variant	0.7119	2e-225	GCST004616	FALSE
chr5	72848178	rs34651	chr5	72847834	72848610	Mean platelet volume	27863252	TNPO1	TNPO1	rs34651-T	non_coding_transcript_exon_variant	0.9205	4e-16	GCST004599	FALSE
chr7	134299375	rs2075371	chr7	134298909	134299410	Mean platelet volume	27863252	SLC35B4	SLC35B4	rs2075371-G	3_prime_UTR_variant	0.4769	4e-20	GCST004599	FALSE
chr9	134056342	rs2157770	chr9	134055941	134056442	Mean platelet volume	27863252	BRD3, RP11-374P20.4	BRD3, LOC100130548	rs2157770-G	intron_variant	0.286	2e-28	GCST004599	FALSE
chr13	46668723	rs143636430	chr13	46668398	46668901	Mean platelet volume	27863252	LRCH1	LRCH1	rs143636430-C	intron_variant	0.65	3e-13	GCST004599	FALSE
chr14	69129366	rs77327054	chr14	69129203	69129705	Mean platelet volume	27863252	DCAF5	DCAF5	rs77327054-G	intron_variant	0.0338	8e-42	GCST004599	FALSE
chr14	102630269	rs11627756	chr14	102630028	102630608	Mean platelet volume	27863252	RCOR1	RCOR1	rs11627756-T	intron_variant	0.6983	3e-12	GCST004599	FALSE
chr17	47531904	rs62073968	chr17	47531903	47532412	Mean platelet volume	27863252	NPEPPS	NPEPPS	rs62073968-G	intron_variant	0.214	3e-12	GCST004599	FALSE
chr20	1838634	rs156356	chr20	1838438	1839012	Mean platelet volume	27863252	intergenic	LOC107984104	rs156356-C	intergenic_variant	0.4638	8e-66	GCST004599	FALSE
chr20	1838634	rs156356	chr20	1838438	1839012	Platelet distribution width	27863252	intergenic	LOC107984104	rs156356-C	intergenic_variant	0.4637	1e-12	GCST004616	FALSE
chr3	196179876	rs28429906	chr3	196179151	196180075	Mean corpuscular hemoglobin	27863252	intergenic	LINC00885 - LOC105374303	rs28429906-G	regulatory_region_variant	0.1959	5e-34	GCST004630	FALSE
chr12	88449697	rs11104881	chr12	88449642	88450163	Neutrophil count	27863252	intergenic	LOC101929554 - KITLG	rs11104881-C	intergenic_variant	0.7007	1e-10	GCST004629	FALSE
chr4	38663521	rs112691446	chr4	38663433	38664495	Neutrophil percentage of granulocytes	27863252	RP11-617D20.1, AC021860.1	KLF3-AS1	rs112691446-A	intron_variant	0.2147	9e-40	GCST004623	FALSE
chr1	24705677	rs66530629	chr1	24705241	24705742	Plateletcrit	27863252	intergenic	SRRM1 - CLIC4	rs66530629-A	intron_variant	0.2497	2e-13	GCST004607	FALSE
chr2	226432279	rs11684299	chr2	226432076	226432577	Plateletcrit	27863252	intergenic	LOC646736 - LOC105373915	rs11684299-T	intergenic_variant	0.1941	5e-20	GCST004607	FALSE
chr2	226432279	rs11684299	chr2	226432076	226432577	Platelet distribution width	27863252	intergenic	LOC646736 - LOC105373915	rs11684299-T	intergenic_variant	0.1941	8e-12	GCST004616	FALSE
chr4	119559079	rs11295209	chr4	119558985	119559486	Plateletcrit	27863252	PDE5A	PDE5A	rs11295209-T	intron_variant	0.4878	6e-10	GCST004607	FALSE
chr6	134730181	rs71736125	chr6	134729560	134730453	Plateletcrit	27863252	intergenic	LOC101928277	rs71736125-T	intergenic_variant	0.2082	1e-21	GCST004607	FALSE
chr9	4763368	rs409950	chr9	4762461	4763673	Plateletcrit	27863252	intergenic	AK3 - ECM1P1	rs409950-A	regulatory_region_variant	0.1815	4e-49	GCST004607	FALSE
chr9	4763368	rs409950	chr9	4762461	4763673	Platelet count	27863252	intergenic	AK3 - ECM1P1	rs409950-A	regulatory_region_variant	0.1814	5e-39	GCST004603	FALSE
chr9	4856234	rs1887430	chr9	4855795	4856296	Plateletcrit	27863252	RCL1	RCL1	rs1887430-A	intron_variant	0.5907	9e-99	GCST004607	FALSE
chr9	4856234	rs1887430	chr9	4855795	4856296	Platelet count	27863252	RCL1	RCL1	rs1887430-A	intron_variant	0.5907	3e-80	GCST004603	FALSE
chr14	103105361	rs765807623	chr14	103104876	103105391	Plateletcrit	27863252	EXOC3L4	EXOC3L4	rs765807623-CTG	intron_variant	0.2495	7e-9	GCST004607	FALSE
chr3	72348128	rs9809116	chr3	72347871	72348372	Platelet count	27863252	intergenic	LOC105377159 - RYBP	rs9809116-G	regulatory_region_variant	0.4076	1e-12	GCST004603	FALSE
chr2	219253809	rs939574	chr2	219253673	219254257	Platelet distribution width	27863252	TUBA4B, TUBA4A	TUBA4A, TUBA4B	rs939574-C	intron_variant	0.9015	1e-35	GCST004616	FALSE
chr4	48087441	rs2013231	chr4	48087073	48087574	Platelet distribution width	27863252	TXK	TXK	rs2013231-T	intron_variant	0.2378	5e-11	GCST004616	FALSE
chr5	134527662	rs329121	chr5	134527388	134527969	Platelet distribution width	27863252	JADE2	JADE2, LOC107986451	rs329121-C	intron_variant	0.5797	6e-22	GCST004616	FALSE
chr9	90804999	rs2780701	chr9	90804957	90805458	Platelet distribution width	27863252	SYK	SYK	rs2780701-G	intron_variant	0.4605	2e-11	GCST004616	FALSE
chr15	56887102	rs2278613	chr15	56886799	56887793	Platelet distribution width	27863252	ZNF280D	LOC145783, LOC105370833	rs2278613-G	non_coding_transcript_exon_variant	0.207	2e-10	GCST004616	FALSE
chr20	19935125	rs181853315	chr20	19934794	19935544	Platelet distribution width	27863252	RIN2	RIN2	rs181853315-T	synonymous_variant	0.009	3e-17	GCST004616	FALSE
chr2	168457008	rs183034862	chr2	168455961	168457305	Red cell distribution width	27863252	CERS6	CERS6, LOC102724081	rs183034862-T	intron_variant	0.0228	5e-14	GCST004621	FALSE
chr3	171810563	rs73176199	chr3	171810186	171810814	Red cell distribution width	27863252	PLD1	PLD1 - TMEM212	rs73176199-A	non_coding_transcript_exon_variant	0.007	2e-9	GCST004621	FALSE
chr12	131949846	rs57565032	chr12	131949488	131950261	Red cell distribution width	27863252	EP400	PUS1 - EP400	rs57565032-T	TF_binding_site_variant	0.0272	4e-13	GCST004621	FALSE
chr19	32581179	rs10405535	chr19	32580753	32581373	Red cell distribution width	27863252	PDCD5	PDCD5	rs10405535-G	5_prime_UTR_variant	0.6856	3e-10	GCST004621	FALSE
chr5	179699089	rs1134924	chr5	179698402	179699187	White blood cell count	27863252	CANX	CANX	rs1134924-T	missense_variant	0.5056	2e-10	GCST004610	FALSE
chr1	21673636	rs829402	chr1	21673290	21673860	High light scatter reticulocyte count	27863252	RAP1GAP	RAP1GAP - USP48	rs829402-C	regulatory_region_variant	0.2309	5e-23	GCST004611	FALSE
chr9	4855858	rs7853365	chr9	4855795	4856296	High light scatter reticulocyte count	27863252	RCL1	RCL1	rs7853365-C	intron_variant	0.2073	5e-10	GCST004611	FALSE
chr9	4855858	rs7853365	chr9	4855795	4856296	High light scatter reticulocyte percentage of red cells	27863252	RCL1	RCL1	rs7853365-C	intron_variant	0.2073	5e-17	GCST004612	FALSE
chr12	8698522	rs78241246	chr12	8698296	8698797	High light scatter reticulocyte count	27863252	RIMKLB	RIMKLB	rs78241246-T	intron_variant	0.2778	4e-15	GCST004611	FALSE
chr12	8698552	rs112056543	chr12	8698296	8698797	High light scatter reticulocyte percentage of red cells	27863252	RIMKLB	RIMKLB	rs112056543-A	intron_variant	0.2786	5e-15	GCST004612	FALSE
chr1	20350704	rs10916772	chr1	20350172	20350921	Psychosis proneness (perceptual aberration scale)	28525603	VWA5B1	VWA5B1	rs10916772-?	intron_variant	NA	4e-6	GCST004685	FALSE
chr14	96363661	rs35946663	chr14	96363094	96364149	Conotruncal heart defects (inherited effects)	28468790	ATG2B, GSKIP	GSKIP	rs35946663-?	5_prime_UTR_variant	NR	5e-6	GCST004720	FALSE
chr5	115544896	rs13177180	chr5	115544539	115545230	Conotruncal heart defects (inherited effects)	28468790	FEM1C	FEM1C	rs13177180-?	regulatory_region_variant	NR	2e-6	GCST004720	FALSE
chr3	50213314	rs74461473	chr3	50213284	50213785	Conotruncal heart defects (maternal effects)	28468790	SLC38A3	SLC38A3	rs74461473-?	intron_variant	NR	4e-7	GCST004723	FALSE
chr11	126373754	rs3862630	chr11	126373509	126374010	Mumps	28928442	ST3GAL4	ST3GAL4	rs3862630-T	intron_variant	0.12	1e-8	GCST005003	FALSE
chr1	33321277	rs59971635	chr1	33321079	33321580	Plantar warts	28928442	NR	A3GALT2 - PHC2	rs59971635-?	intron_variant	NR	3e-6	GCST005005	FALSE
chr6	32185629	rs169504	chr6	32185556	32186166	Pneumonia	28928442	NR	PBX2	rs169504-?	3_prime_UTR_variant	NR	5e-9	GCST005009	FALSE
chr13	75217887	rs75424961	chr13	75217794	75218300	Pneumonia	28928442	NR	SSR1P2 - CTAGE11P	rs75424961-?	regulatory_region_variant	NR	7e-6	GCST005009	FALSE
chr6	31660620	rs148844907	chr6	31660536	31661110	Tuberculosis	28928442	C6orf47	C6orf47, BAG6	rs148844907-A	5_prime_UTR_variant	0.01	2e-12	GCST005006	FALSE
chr3	150721987	rs2869476	chr3	150721252	150721996	Shingles	28928442	NR	SNRPCP3 - LOC101928105	rs2869476-?	regulatory_region_variant	NR	9e-6	GCST005001	FALSE
chr6	31739749	rs28381344	chr6	31739539	31740139	Strep throat	28928442	NR	LOC105375020	rs28381344-?	5_prime_UTR_variant	NR	1e-6	GCST005007	FALSE
chr1	160431440	rs11265395	chr1	160430963	160431464	Tonsillectomy	28928442	NR	VANGL2 - LOC105371467	rs11265395-?	intergenic_variant	NR	2e-7	GCST005014	FALSE
chr6	28944622	rs140736187	chr6	28944321	28944827	Tonsillectomy	28928442	NR	TRM-CAT3-1	rs140736187-?	regulatory_region_variant	NR	2e-7	GCST005014	FALSE
chr1	7961680	rs17523802	chr1	7961273	7961784	Tonsillectomy	28928442	NR	PARK7	rs17523802-?	5_prime_UTR_variant	NR	9e-7	GCST005014	FALSE
chrX	110188646	rs183198850	chrX	110188352	110188853	Yeast infection	28928442	NR	TMEM164 - AMMECR1	rs183198850-?	intergenic_variant	NR	6e-6	GCST005011	FALSE
chr6	27891059	rs200972	chr6	27890571	27891107	Urinary tract infection frequency	28928442	NR	HIST1H3J - HIST1H2AM	rs200972-?	intron_variant	NR	6e-7	GCST005012	FALSE
chr12	7068900	rs10849546	chr12	7068494	7069031	Blood protein levels	29875488	C1S	C1S	rs10849546-A	intron_variant	0.132	3e-18	GCST005806	FALSE
chr12	6700730	rs11064321	chr12	6700582	6701120	Blood protein levels	29875488	PIANP	PIANP	rs11064321-C	5_prime_UTR_variant	0.397	8e-15	GCST005806	FALSE
chr9	5510838	rs113352172	chr9	5510673	5511274	Blood protein levels	29875488	NR	LOC107987045, PDCD1LG2	rs113352172-TG	intron_variant	0.216	6e-33	GCST005806	FALSE
chr10	50039928	rs114001906	chr10	50039625	50040147	Blood protein levels	29875488	NR	FAM21EP	rs114001906-C	intron_variant	0.036	5e-53	GCST005806	FALSE
chr14	52016050	rs1151582	chr14	52015567	52016078	Blood protein levels	29875488	NID2	NID2	rs1151582-T	intron_variant	0.457	3e-64	GCST005806	FALSE
chr17	52136371	rs117399000	chr17	52136135	52136641	Blood protein levels	29875488	CA10	CA10	rs117399000-A	intron_variant	0.037	3e-19	GCST005806	FALSE
chr6	33080683	rs12722013	chr6	33080058	33081015	Blood protein levels	29875488	HLA-DPB1	HLA-DPA1, HLA-DPB1	rs12722013-C	stop_lost	0.049	1e-15	GCST005806	FALSE
chr15	73034620	rs12903656	chr15	73034124	73034675	Blood protein levels	29875488	NEO1	NPM1P42 - NEO1	rs12903656-C	intergenic_variant	0.101	6e-12	GCST005806	FALSE
chr17	7544971	rs12941509	chr17	7544826	7545327	Blood protein levels	29875488	TNFSF12	POLR2A - TNFSF12-TNFSF13	rs12941509-G	intergenic_variant	0.279	2e-49	GCST005806	FALSE
chr3	2098694	rs13071423	chr3	2098287	2099063	Blood protein levels	29875488	NR	RN7SKP144 - CNTN4	rs13071423-A	regulatory_region_variant	0.198	5e-16	GCST005806	FALSE
chr2	3607094	rs13386282	chr2	3606719	3607220	Blood protein levels	29875488	NR	COLEC11	rs13386282-T	intron_variant	0.194	7e-13	GCST005806	FALSE
chr16	16232314	rs144648477	chr16	16232168	16232868	Blood protein levels	29875488	NR	ABCC6 - NOMO3	rs144648477-A	regulatory_region_variant	0.188	3e-61	GCST005806	FALSE
chr1	193105381	rs148212596	chr1	193104431	193105770	Blood protein levels	29875488	GLRX2	GLRX2	rs148212596-G	start_lost	0.02	4e-41	GCST005806	FALSE
chr19	531115	rs16989724	chr19	531092	532010	Blood protein levels	29875488	GZMM	TPGS1 - CDC34	rs16989724-T	regulatory_region_variant	0.935	4e-16	GCST005806	FALSE
